species,quintile,freq_khz,mean_TS,se_TS
LT,q20,70,-52.367522,0.5354600473040334
LT,q20,70.5,-52.3075422,0.5456041284685504
LT,q20,71,-52.202149448,0.5739083638694528
LT,q20,71.5,-52.192764464,0.57408295854252
LT,q20,72,-52.122384032,0.5501854911448407
LT,q20,72.5,-51.989007072,0.5437588660585101
LT,q20,73,-51.966245712,0.5547576435722228
LT,q20,73.5,-51.892764792,0.5356177402636397
LT,q20,74,-51.864078496,0.5196591449282347
LT,q20,74.5,-51.761864808,0.5358781690704347
LT,q20,75,-51.837749695999996,0.5103996211769987
LT,q20,75.5,-51.814058504,0.49926177237404207
LT,q20,76,-51.680128104,0.4843173709575388
LT,q20,76.5,-51.380137648,0.46010916185825196
LT,q20,77,-51.162873168,0.4688809022842242
LT,q20,77.5,-51.005136048,0.45660781804488026
LT,q20,78,-50.876820336,0.4617338872168382
LT,q20,78.5,-50.784592679999996,0.4800615157192838
LT,q20,79,-50.634566551999995,0.5215570758793502
LT,q20,79.5,-50.532511792,0.5225189374893195
LT,q20,80,-50.387630264,0.537450467979195
LT,q20,80.5,-50.288028776000004,0.5291186521241571
LT,q20,81,-50.14738528,0.48624018953615955
LT,q20,81.5,-50.026617488,0.4658127561010059
LT,q20,82,-49.934347263999996,0.4476839629849064
LT,q20,82.5,-49.76385392,0.44662956566787815
LT,q20,83,-49.594789048,0.4634594896749025
LT,q20,83.5,-49.416591592,0.45814931992553465
LT,q20,84,-49.32928408,0.46749594493766394
LT,q20,84.5,-49.362377816,0.4706908129374951
LT,q20,85,-49.30296292,0.4895832067342088
LT,q20,85.5,-49.09407636,0.5277427445121702
LT,q20,86,-48.841197672,0.5218590361173494
LT,q20,86.5,-48.66487992,0.5496710647883056
LT,q20,87,-48.37260784,0.5506970806625677
LT,q20,87.5,-48.050702752,0.5539119441035563
LT,q20,88,-47.908513448,0.5658129134378663
LT,q20,88.5,-47.933360264,0.5641944644095185
LT,q20,89,-48.214472824,0.5471552111022473
LT,q20,89.5,-48.618143144,0.5672512120287443
LT,q20,91,-50.302599104,0.5230631131576374
LT,q20,91.5,-50.148553592,0.5535886416215303
LT,q20,92,-50.24335212,0.5438060393281434
LT,q20,92.5,-50.491270776,0.5052251024533041
LT,q20,93,-50.68082372,0.481097862003082
LT,q20,93.5,-50.724727928,0.48518986370662
LT,q20,94,-50.771569928,0.49864523187982224
LT,q20,94.5,-50.989667495999996,0.5156368401740011
LT,q20,95,-51.104983696,0.5010596800463913
LT,q20,95.5,-51.26892556,0.5012016019106887
LT,q20,96,-51.382286632,0.49654065224812244
LT,q20,96.5,-51.497014864,0.5184081560928349
LT,q20,97,-51.593466944,0.5466027549403814
LT,q20,97.5,-51.73305884,0.5424758209432816
LT,q20,98,-51.71757224,0.5553782619320831
LT,q20,98.5,-51.597624008,0.5572745524550642
LT,q20,99,-51.57020448,0.5368820001213138
LT,q20,99.5,-51.728557216,0.5377085200646686
LT,q20,100,-51.88748544,0.5309094888585598
LT,q20,100.5,-51.999410464,0.5099733594801414
LT,q20,101,-52.011176848,0.4852658826591153
LT,q20,101.5,-52.067730592,0.4768221479235503
LT,q20,102,-52.02676716,0.4952166025820556
LT,q20,102.5,-52.029957208,0.48547156121970775
LT,q20,103,-52.057226928,0.5281176350873688
LT,q20,103.5,-52.178942328,0.5591702345277489
LT,q20,104,-52.071251896,0.5969574371457151
LT,q20,104.5,-52.087682912,0.568264892898646
LT,q20,105,-52.121007912,0.5253960412566924
LT,q20,105.5,-52.272211512,0.5195320406329571
LT,q20,106,-52.31164956,0.48128845203255743
LT,q20,106.5,-52.220690528,0.4814904014659408
LT,q20,107,-51.940462728,0.4760743641831976
LT,q20,107.5,-51.73958676,0.48297219053384577
LT,q20,108,-51.669976096,0.46568344806984
LT,q20,108.5,-51.854720704,0.44925715537069644
LT,q20,109,-51.852590328,0.4573363483162741
LT,q20,109.5,-51.806248488,0.45297471038519055
LT,q20,110,-51.784529272,0.45686732075326997
LT,q20,110.5,-51.68188072,0.4606353548303751
LT,q20,111,-51.762370408,0.4471893623104859
LT,q20,111.5,-51.780463024,0.4451953630033695
LT,q20,112,-51.792054576,0.42846242539613966
LT,q20,112.5,-51.797287224,0.4455634929277098
LT,q20,113,-51.681151408,0.4452786539095504
LT,q20,113.5,-51.483828712,0.4287171523360483
LT,q20,114,-51.463275112,0.4247890393329349
LT,q20,114.5,-51.382124376,0.43835126363192217
LT,q20,115,-51.430005136,0.4418813733728051
LT,q20,115.5,-51.449851952,0.42822885423333024
LT,q20,116,-51.561594215999996,0.41826010478470677
LT,q20,116.5,-51.519123728,0.43453631582881275
LT,q20,117,-51.501507432,0.4353160787065266
LT,q20,117.5,-51.426819615999996,0.44562956347403293
LT,q20,118,-51.532752232,0.4646108513016153
LT,q20,118.5,-51.626360272,0.432908214360974
LT,q20,119,-51.680559992,0.42115890897167246
LT,q20,119.5,-51.728678328,0.4181150734680562
LT,q20,120,-51.678598648,0.44272648735724573
LT,q20,120.5,-51.53276668,0.4583801110188149
LT,q20,121,-51.459219464,0.4601644025157673
LT,q20,121.5,-51.482493864,0.4703478009682259
LT,q20,122,-51.533201792,0.5055251504124832
LT,q20,122.5,-51.623303696,0.48439388732785715
LT,q20,123,-51.627495176,0.4648501276583822
LT,q20,123.5,-51.461729528,0.4406212976452732
LT,q20,124,-51.467618703999996,0.4339432164563962
LT,q20,124.5,-51.389916896,0.45064124981531667
LT,q20,125,-51.242830696,0.45819794785298595
LT,q20,125.5,-51.13320564,0.46445520956174613
LT,q20,126,-50.978095272,0.4451817435349058
LT,q20,126.5,-50.879859472,0.4242094771403657
LT,q20,127,-50.963363264,0.4170158067693966
LT,q20,127.5,-50.941230032,0.4007025561786358
LT,q20,128,-50.970570136,0.3971151522053386
LT,q20,128.5,-50.887333304,0.3961277937131166
LT,q20,129,-50.927915576000004,0.3578953219111003
LT,q20,129.5,-50.836359472,0.35752829663061153
LT,q20,130,-50.90790008,0.35982088826574465
LT,q20,130.5,-50.91283516,0.401728501263099
LT,q20,131,-51.05580108,0.4438186985702301
LT,q20,131.5,-51.124150904,0.4473876187501206
LT,q20,132,-51.14280392,0.4292836703000934
LT,q20,132.5,-51.166428024,0.43353858521891475
LT,q20,133,-51.163474296,0.40464139870315907
LT,q20,133.5,-51.219852696000004,0.40644571368431937
LT,q20,134,-51.321674656,0.3960436163771612
LT,q20,134.5,-51.321972464,0.40903431539853036
LT,q20,135,-51.377607784,0.3951644988135445
LT,q20,135.5,-51.402838416,0.41120923452777314
LT,q20,136,-51.526314656,0.43824742716683823
LT,q20,136.5,-51.630274256,0.4231264736795354
LT,q20,137,-51.714861824,0.4336068939502523
LT,q20,137.5,-51.706895679999995,0.41879005370324796
LT,q20,138,-51.768510224,0.4413588881442023
LT,q20,138.5,-51.891665568,0.45439044998532163
LT,q20,139,-51.87839412,0.4510571479931599
LT,q20,139.5,-51.933135392,0.4298010493667898
LT,q20,140,-52.013622784,0.42041865904015713
LT,q20,140.5,-52.223201576,0.40074455866340564
LT,q20,141,-52.261021288,0.4046965608919021
LT,q20,141.5,-52.27038544,0.42698084101171646
LT,q20,142,-52.260959704,0.41521326490661714
LT,q20,142.5,-52.12585988,0.4100429503082886
LT,q20,143,-52.225883528,0.3906128867508177
LT,q20,143.5,-52.289421896,0.396671896323915
LT,q20,144,-52.64751252,0.39979628794708044
LT,q20,144.5,-52.702981336,0.3992151301071314
LT,q20,145,-52.659329504,0.42873852036018223
LT,q20,145.5,-52.648482544,0.42634880272001247
LT,q20,146,-52.751432792,0.4172527716474696
LT,q20,146.5,-52.93025384,0.4393057120393065
LT,q20,147,-53.046916863999996,0.4412389027889369
LT,q20,147.5,-53.055928648,0.443965549426832
LT,q20,148,-53.069104768,0.4584848400911139
LT,q20,148.5,-52.89656696,0.4350804168140233
LT,q20,149,-52.960918024,0.4103409552863166
LT,q20,149.5,-53.021842712,0.4124630026264871
LT,q20,150,-52.989308032,0.41648819598195275
LT,q20,150.5,-52.865463816,0.3980716304455065
LT,q20,151,-52.910382544,0.38896986076058837
LT,q20,151.5,-52.9893552,0.39462210107559886
LT,q20,152,-52.927954032,0.3818143320592751
LT,q20,152.5,-52.921358992,0.3988681153198762
LT,q20,153,-52.832012656,0.37403794890456254
LT,q20,153.5,-52.863090856,0.36887059034570735
LT,q20,154,-52.985466607999996,0.35068984247905566
LT,q20,154.5,-53.025597671999996,0.3494265325137574
LT,q20,155,-53.005189504,0.3442600638645108
LT,q20,155.5,-52.690654608,0.34706617945499385
LT,q20,156,-52.466078824,0.3659952905291515
LT,q20,156.5,-52.256322231999995,0.3847429990657457
LT,q20,157,-52.206531432,0.4019765580237807
LT,q20,157.5,-52.210242056,0.4076052960805976
LT,q20,158,-52.074830272,0.3957852626069003
LT,q20,158.5,-51.958055936,0.3659917958140357
LT,q20,159,-51.817035552,0.385027294034064
LT,q20,159.5,-51.722534072,0.38847096885994975
LT,q20,160,-51.463045088,0.40061461977854174
LT,q20,160.5,-51.228595256,0.42436480151556016
LT,q20,161,-51.057951336,0.45671921300619867
LT,q20,161.5,-50.822239272,0.4635587003141476
LT,q20,162,-50.670221336,0.4553903445998019
LT,q20,162.5,-50.627049608,0.4402788954939719
LT,q20,163,-50.614582208,0.47316262507997847
LT,q20,163.5,-50.607543903999996,0.5067557504413147
LT,q20,164,-50.398490016,0.5121263992381485
LT,q20,164.5,-50.341126728,0.5026356276042538
LT,q20,165,-50.358991968,0.4908436396809911
LT,q20,165.5,-50.318362752,0.5102237231649167
LT,q20,166,-50.484782576,0.4971267794205301
LT,q20,166.5,-50.548972208,0.5173260508148008
LT,q20,167,-50.83104524,0.5033359432473842
LT,q20,167.5,-51.361467992,0.49651935317907403
LT,q20,168,-51.677918472,0.49150621988361587
LT,q20,168.5,-52.040841216,0.4863268607341162
LT,q20,169,-52.334496272,0.48546772359604307
LT,q20,169.5,-52.548011232,0.5266247571930059
LT,q20,170,-52.825327888000004,0.5052911415115697
LT,q40,45,-57.185319648,0.6477251673024828
LT,q40,45.5,-57.112116536,0.6466380241549748
LT,q40,46,-57.00389076,0.6277291431296035
LT,q40,46.5,-56.600106232,0.6082733647322341
LT,q40,47,-56.53980608,0.5889487100313144
LT,q40,47.5,-56.226502648,0.582680565827543
LT,q40,48,-56.148107024,0.5783607646268564
LT,q40,48.5,-55.795882768,0.5705083995640565
LT,q40,49,-55.498802024,0.5858420906027124
LT,q40,49.5,-55.1688084,0.5996206536717289
LT,q40,50,-54.796139167999996,0.6020594833302313
LT,q40,50.5,-54.489793728,0.5962015803384653
LT,q40,51,-54.164278112,0.5936687161608799
LT,q40,51.5,-53.994200256,0.5991211945235481
LT,q40,52,-53.90184204,0.6068889952726988
LT,q40,52.5,-53.804619112,0.6278897118454422
LT,q40,53,-53.744813624,0.6645066939028844
LT,q40,53.5,-53.680677168,0.6591884699184111
LT,q40,54,-53.668624792,0.6526033867555859
LT,q40,54.5,-53.57606288,0.6390124845171654
LT,q40,55,-53.51118672,0.6200839503823927
LT,q40,55.5,-53.5276124,0.5992624016339092
LT,q40,56,-53.433268248,0.5689801028035133
LT,q40,56.5,-53.280270304,0.5428970244539943
LT,q40,57,-52.956553608,0.5295833619313544
LT,q40,57.5,-52.710331784,0.5319907568269343
LT,q40,58,-52.476625624,0.5402664461153049
LT,q40,58.5,-52.246899032,0.5485609958382398
LT,q40,59,-52.060060872,0.5639737522633884
LT,q40,59.5,-51.846871024,0.5743602221554265
LT,q40,60,-51.691758432,0.5876429489272598
LT,q40,60.5,-51.533444448,0.5849422180443334
LT,q40,61,-51.44451696,0.5840286089585872
LT,q40,61.5,-51.341786192,0.5903287435620788
LT,q40,62,-51.1684368,0.5915215411208667
LT,q40,62.5,-50.954553696,0.5919107467059204
LT,q40,63,-50.667163776,0.604117865013514
LT,q40,63.5,-50.439730664,0.6241849178016855
LT,q40,64,-50.334422864,0.6553747862521488
LT,q40,64.5,-50.185769616,0.6474139883281808
LT,q40,65,-49.997244264,0.5758405541546798
LT,q40,65.5,-49.989774344,0.5275063177370891
LT,q40,66,-49.980032648,0.5042581501605742
LT,q40,66.5,-49.918946544,0.4877569867077254
LT,q40,67,-49.961310576,0.47633410147808464
LT,q40,67.5,-49.839803072,0.4595889955730999
LT,q40,68,-49.663832792,0.4451677983612553
LT,q40,68.5,-49.387048264,0.45145394753540025
LT,q40,69,-49.174854432,0.48901901855165236
LT,q40,69.5,-48.97102212,0.515196063609703
LT,q40,70,-48.91650128,0.5432794898837188
LT,q40,70.5,-48.887962144,0.5650288493886209
LT,q40,71,-48.818272807999996,0.5842653115029914
LT,q40,71.5,-48.76263512,0.586007485156968
LT,q40,72,-48.62596416,0.5703369166078667
LT,q40,72.5,-48.464717064,0.570356642801062
LT,q40,73,-48.363062032,0.5564806328635523
LT,q40,73.5,-48.240912288,0.5440086640081527
LT,q40,74,-48.231594008,0.5381187832932485
LT,q40,74.5,-48.218184952,0.5212809859657732
LT,q40,75,-48.220449496,0.5060565699008812
LT,q40,75.5,-48.213914952,0.49942061973924246
LT,q40,76,-48.067261056,0.5060536715607857
LT,q40,76.5,-47.944403272,0.5089533176132022
LT,q40,77,-47.758272096,0.4922679172887584
LT,q40,77.5,-47.63755492,0.48352804206739314
LT,q40,78,-47.503508136,0.4721987934017706
LT,q40,78.5,-47.387062584,0.4872140261722898
LT,q40,79,-47.33231628,0.507693913297186
LT,q40,79.5,-47.24054852,0.529398972223434
LT,q40,80,-47.100589016,0.5380177922262364
LT,q40,80.5,-46.95302208,0.5399935891344804
LT,q40,81,-46.756053,0.5135980481603845
LT,q40,81.5,-46.608452616,0.5004718685368079
LT,q40,82,-46.44928632,0.4934811572548371
LT,q40,82.5,-46.332734216,0.4791868356697381
LT,q40,83,-46.144810936,0.46643426434785373
LT,q40,83.5,-46.044933543999996,0.4703111725703891
LT,q40,84,-45.924819463999995,0.4670211947531384
LT,q40,84.5,-45.805907136,0.4861039463114055
LT,q40,85,-45.672595176,0.48718656039729324
LT,q40,85.5,-45.429548552,0.47986407953262
LT,q40,86,-45.279755992,0.5028599004585781
LT,q40,86.5,-44.99177536,0.5186667349465628
LT,q40,87,-44.71076564,0.5266723733756147
LT,q40,87.5,-44.38996412,0.5208911218600397
LT,q40,88,-44.180303232,0.5058211093737754
LT,q40,88.5,-44.211474672,0.5046859291182578
LT,q40,89,-44.516646912,0.5213445047015494
LT,q40,89.5,-44.885002032,0.5361992493805204
LT,q40,91,-46.528180504,0.5380079872747656
LT,q40,91.5,-46.520717944,0.5384550325083965
LT,q40,92,-46.613905792,0.5333333899741435
LT,q40,92.5,-46.861100816,0.5074143627958356
LT,q40,93,-46.985188912,0.4891773941754264
LT,q40,93.5,-47.110973136,0.5079816323720283
LT,q40,94,-47.134055104,0.5227929395922291
LT,q40,94.5,-47.14351004,0.5218696874611045
LT,q40,95,-47.286169504,0.5083646754870033
LT,q40,95.5,-47.475512728,0.5202964960048472
LT,q40,96,-47.72607576,0.5316384912364445
LT,q40,96.5,-47.887944992,0.5334093569043425
LT,q40,97,-47.978628672,0.5403325039506928
LT,q40,97.5,-47.987336568,0.5523749626736876
LT,q40,98,-47.954711696,0.5561193881434058
LT,q40,98.5,-47.92757396,0.5457307340097883
LT,q40,99,-47.942307344,0.5329006947432153
LT,q40,99.5,-48.05104008,0.5320773871605062
LT,q40,100,-48.200825216,0.52101715254787
LT,q40,100.5,-48.336589264,0.5088606569682652
LT,q40,101,-48.34056112,0.5086165663086106
LT,q40,101.5,-48.345098248,0.5155857301234071
LT,q40,102,-48.333256456,0.526209626205416
LT,q40,102.5,-48.331175783999996,0.5390760845935153
LT,q40,103,-48.301368664,0.5635563982934182
LT,q40,103.5,-48.296399256,0.565673615027525
LT,q40,104,-48.295145152,0.5731552130027799
LT,q40,104.5,-48.344378608,0.5690702113713545
LT,q40,105,-48.414591408,0.5361713017837529
LT,q40,105.5,-48.520277512,0.5256277608129267
LT,q40,106,-48.550133424,0.5228003200516099
LT,q40,106.5,-48.483101608,0.5128596086753544
LT,q40,107,-48.322963064,0.4973228625372125
LT,q40,107.5,-48.175244976,0.4903878134501409
LT,q40,108,-48.115520152,0.47988693378736763
LT,q40,108.5,-48.136011208,0.4840841993125711
LT,q40,109,-48.151891528,0.480652035856543
LT,q40,109.5,-48.064046872,0.47990253584578435
LT,q40,110,-47.951535416,0.4774223367065872
LT,q40,110.5,-47.857728032,0.4794097450757195
LT,q40,111,-47.89203112,0.4810952403448615
LT,q40,111.5,-47.956110712,0.4800674461706665
LT,q40,112,-48.003167136,0.46152030398991234
LT,q40,112.5,-47.988090416,0.44712365391741143
LT,q40,113,-47.906624496,0.4407093437058466
LT,q40,113.5,-47.840727264,0.450145515257012
LT,q40,114,-47.764289048,0.4541791004994793
LT,q40,114.5,-47.731706519999996,0.4521639470427605
LT,q40,115,-47.736524456,0.4562229122389604
LT,q40,115.5,-47.791678392,0.4550051030090495
LT,q40,116,-47.869127024,0.4482063341152765
LT,q40,116.5,-47.827246688,0.44536021893474736
LT,q40,117,-47.735433688,0.4635894082712574
LT,q40,117.5,-47.67510492,0.46078190756630566
LT,q40,118,-47.71424188,0.46227810933985164
LT,q40,118.5,-47.81066068,0.4634077213419803
LT,q40,119,-47.904677408,0.45008457002825697
LT,q40,119.5,-47.893797712,0.4451538114104527
LT,q40,120,-47.76751744,0.44754369729514326
LT,q40,120.5,-47.649060296,0.45688755076204535
LT,q40,121,-47.59886596,0.46390980520247255
LT,q40,121.5,-47.68982756,0.48271200354172306
LT,q40,122,-47.794090032,0.48646196694468663
LT,q40,122.5,-47.810669056,0.49384366439972016
LT,q40,123,-47.724968296,0.4719223617651062
LT,q40,123.5,-47.683723304,0.45734247080514
LT,q40,124,-47.55736608,0.465260824982361
LT,q40,124.5,-47.455422816,0.4596006352387473
LT,q40,125,-47.3994952,0.4637248630123051
LT,q40,125.5,-47.344772736,0.44192732550316605
LT,q40,126,-47.270657208,0.44143757241416426
LT,q40,126.5,-47.295865552,0.4275382928897775
LT,q40,127,-47.246922632,0.4311252886580562
LT,q40,127.5,-47.29706456,0.4424981625512685
LT,q40,128,-47.2522078,0.4480334541654495
LT,q40,128.5,-47.258642072,0.4291277421892161
LT,q40,129,-47.251205824,0.40923298110851514
LT,q40,129.5,-47.237159064000004,0.4041964077156363
LT,q40,130,-47.196138928,0.40121081207998505
LT,q40,130.5,-47.24557968,0.4144403076351888
LT,q40,131,-47.364784952,0.420412129363365
LT,q40,131.5,-47.405551128,0.43128561181653485
LT,q40,132,-47.440001048,0.44241931204488927
LT,q40,132.5,-47.43373016,0.43407636255501025
LT,q40,133,-47.483906888,0.44593277116412333
LT,q40,133.5,-47.509536808,0.44119899984164956
LT,q40,134,-47.538149384,0.43650906567576514
LT,q40,134.5,-47.612976056,0.43424591673276514
LT,q40,135,-47.696082352,0.4235746384610593
LT,q40,135.5,-47.848228223999996,0.43658556259358516
LT,q40,136,-47.881091392,0.4325576557061634
LT,q40,136.5,-47.970471936,0.43109869672252543
LT,q40,137,-47.941219511999996,0.4406806087762787
LT,q40,137.5,-48.024045376000004,0.4533794699785737
LT,q40,138,-48.034326727999996,0.4591835714303684
LT,q40,138.5,-48.106345184,0.48093077570190135
LT,q40,139,-48.24889468,0.4737991561584819
LT,q40,139.5,-48.325392424,0.45802230274372047
LT,q40,140,-48.410681648,0.45792512454156287
LT,q40,140.5,-48.446263312,0.4409970449165078
LT,q40,141,-48.494945728,0.43905713006962205
LT,q40,141.5,-48.434396256,0.40933854193795727
LT,q40,142,-48.379243536,0.42167180008578614
LT,q40,142.5,-48.36906052,0.4181884866618494
LT,q40,143,-48.421868912,0.42133356871306826
LT,q40,143.5,-48.572267648,0.41918435134358634
LT,q40,144,-48.77741088,0.42494677692312177
LT,q40,144.5,-49.000894912,0.42715317471017417
LT,q40,145,-48.98695472,0.41478266280482295
LT,q40,145.5,-48.931605384,0.41359991159110787
LT,q40,146,-49.028837968,0.4364499974537397
LT,q40,146.5,-49.232991672,0.45526067037439566
LT,q40,147,-49.217844424,0.45149705047936656
LT,q40,147.5,-49.2998742,0.4373007867485497
LT,q40,148,-49.325677528,0.42630744619935196
LT,q40,148.5,-49.35976376,0.4265222488933296
LT,q40,149,-49.293192288,0.42402710686099016
LT,q40,149.5,-49.26756428,0.42049989045284686
LT,q40,150,-49.170933704,0.3964159766437886
LT,q40,150.5,-49.106215904,0.3857352442664669
LT,q40,151,-49.103706536,0.3721343147574311
LT,q40,151.5,-49.10654968,0.37865842438356845
LT,q40,152,-49.202642432,0.38075061039166724
LT,q40,152.5,-49.168300712,0.37770694026988993
LT,q40,153,-49.037006792,0.38502722422669255
LT,q40,153.5,-48.98294192,0.37545979188332945
LT,q40,154,-49.100337656,0.36642692945428557
LT,q40,154.5,-49.1205036,0.3740890262207389
LT,q40,155,-49.029506992,0.3714520328714202
LT,q40,155.5,-48.918905848,0.38819499474118013
LT,q40,156,-48.673172944,0.37809118994090285
LT,q40,156.5,-48.466313488,0.3941999418194623
LT,q40,157,-48.321597776,0.3959426576376785
LT,q40,157.5,-48.345135304,0.39629582267702906
LT,q40,158,-48.297765152,0.39698971727122545
LT,q40,158.5,-48.102495952,0.3956677626853655
LT,q40,159,-47.897061584,0.391991351470065
LT,q40,159.5,-47.69732284,0.3884059796576479
LT,q40,160,-47.619509447999995,0.401152576140119
LT,q40,160.5,-47.32530744,0.41745496639356305
LT,q40,161,-47.229052704,0.4361909349330085
LT,q40,161.5,-47.003541752,0.42980965359738865
LT,q40,162,-46.768212,0.4289688884124028
LT,q40,162.5,-46.67184372,0.4495192547097642
LT,q40,163,-46.57835696,0.46102855895426087
LT,q40,163.5,-46.56394924,0.4756252542808583
LT,q40,164,-46.484469488,0.4914398474789484
LT,q40,164.5,-46.426413744,0.495861714226954
LT,q40,165,-46.314237952,0.4779708558014294
LT,q40,165.5,-46.333044352,0.4892169551109924
LT,q40,166,-46.370391056,0.4935263888815694
LT,q40,166.5,-46.531305512,0.5041897957312587
LT,q40,167,-46.7711502,0.496813198183379
LT,q40,167.5,-47.099220656,0.49293722920398375
LT,q40,168,-47.536146832,0.4995543527802352
LT,q40,168.5,-47.825276871999996,0.4972139828212544
LT,q40,169,-48.156931008,0.49993612063518444
LT,q40,169.5,-48.320716312,0.483916949734124
LT,q40,170,-48.513484208,0.4875428670816372
LT,q60,45,-54.316704128,0.6433996959333879
LT,q60,45.5,-54.258306544,0.6490199486620909
LT,q60,46,-54.211071736,0.6574596460888734
LT,q60,46.5,-53.930243944,0.6577622239537113
LT,q60,47,-53.918909784,0.6442373416954483
LT,q60,47.5,-53.690900376,0.6187216979866885
LT,q60,48,-53.586352104,0.6087289507839803
LT,q60,48.5,-53.335348768,0.6130360295105548
LT,q60,49,-53.00125568,0.6056925808481016
LT,q60,49.5,-52.623864528,0.6077793611962578
LT,q60,50,-52.168632808,0.6048091464679632
LT,q60,50.5,-51.85526384,0.5921581517065502
LT,q60,51,-51.624394192,0.5829107660561648
LT,q60,51.5,-51.499403624,0.5825652258740603
LT,q60,52,-51.390550344,0.592298923316781
LT,q60,52.5,-51.277032448,0.5996580811180666
LT,q60,53,-51.168363168,0.607198060718331
LT,q60,53.5,-51.08595872,0.6380695121389055
LT,q60,54,-50.974633424,0.644885724058167
LT,q60,54.5,-50.899285376,0.6491172338328747
LT,q60,55,-50.888829648,0.6309167276711799
LT,q60,55.5,-50.872797176,0.6143050623408888
LT,q60,56,-50.79801984,0.5979984881738443
LT,q60,56.5,-50.56670824,0.593325653969774
LT,q60,57,-50.324741176,0.584690802247634
LT,q60,57.5,-50.07291012,0.5851083263181553
LT,q60,58,-49.806047912000004,0.5864086519906224
LT,q60,58.5,-49.658140456,0.5972476196226686
LT,q60,59,-49.457905552,0.613157944480984
LT,q60,59.5,-49.259539888,0.623484683597677
LT,q60,60,-49.075296344,0.6072669706478874
LT,q60,60.5,-48.884467048,0.5995798067917908
LT,q60,61,-48.71920528,0.6055596246716686
LT,q60,61.5,-48.592321216,0.602467467214203
LT,q60,62,-48.43707416,0.6128469743458933
LT,q60,62.5,-48.303611352,0.6197590877144568
LT,q60,63,-48.14297468,0.6325554302938258
LT,q60,63.5,-47.975586704,0.6406250306666063
LT,q60,64,-47.786021472,0.642030881436318
LT,q60,64.5,-47.653131248,0.6388963410185953
LT,q60,65,-47.488075504,0.6178798661697025
LT,q60,65.5,-47.45250672,0.5933303314732153
LT,q60,66,-47.3926424,0.5866314900543191
LT,q60,66.5,-47.342335856,0.584822097999979
LT,q60,67,-47.30513216,0.5761084356071793
LT,q60,67.5,-47.15262244,0.5659111440433435
LT,q60,68,-46.97295168,0.5427104234645739
LT,q60,68.5,-46.771192968,0.5308300428434254
LT,q60,69,-46.56446388,0.5397843552005606
LT,q60,69.5,-46.41095548,0.5625230341256955
LT,q60,70,-46.26215312,0.5900836600899146
LT,q60,70.5,-46.18903388,0.615231865526374
LT,q60,71,-46.155444832,0.6434727774228033
LT,q60,71.5,-46.032399056,0.6342350898981032
LT,q60,72,-45.855265936,0.6146096181136652
LT,q60,72.5,-45.717555736,0.6101416369780156
LT,q60,73,-45.569605536,0.5957086660074884
LT,q60,73.5,-45.424014144,0.573092452247675
LT,q60,74,-45.393093,0.5659134088323101
LT,q60,74.5,-45.290214208,0.5511368637353994
LT,q60,75,-45.316304848,0.5531400496776148
LT,q60,75.5,-45.223130648,0.5497313922170898
LT,q60,76,-45.157437864,0.5443729540056128
LT,q60,76.5,-45.14053216,0.5509476933541768
LT,q60,77,-45.057883584,0.5436088739589545
LT,q60,77.5,-44.955226336,0.537251464939738
LT,q60,78,-44.84893988,0.53845007433862
LT,q60,78.5,-44.766640328,0.5308028403280252
LT,q60,79,-44.639953584000004,0.5407463445848557
LT,q60,79.5,-44.508711488,0.5502166215255253
LT,q60,80,-44.38527536,0.5632820320240338
LT,q60,80.5,-44.164159536,0.5521570713997954
LT,q60,81,-43.975338288,0.5460816597937078
LT,q60,81.5,-43.822002776,0.5333395444101702
LT,q60,82,-43.707656872,0.5203834488242799
LT,q60,82.5,-43.586709008,0.5088556666307099
LT,q60,83,-43.425771168,0.49377316644286956
LT,q60,83.5,-43.331088144,0.489159676662855
LT,q60,84,-43.083855264,0.4792462399217574
LT,q60,84.5,-42.940229280000004,0.48245956567498977
LT,q60,85,-42.777142008,0.4866017137911622
LT,q60,85.5,-42.566732632,0.48435774318925817
LT,q60,86,-42.356944808,0.48441396702448924
LT,q60,86.5,-42.06535804,0.49267931098352075
LT,q60,87,-41.719403176,0.49921554718511435
LT,q60,87.5,-41.365479568,0.48651150929618775
LT,q60,88,-41.201550728,0.48202553549544047
LT,q60,88.5,-41.304128808,0.47228723730296973
LT,q60,89,-41.611513392,0.4867880335207085
LT,q60,89.5,-41.94856512,0.48925211491100384
LT,q60,91,-43.748851512,0.5656377405687749
LT,q60,91.5,-43.745032928,0.5645433528554598
LT,q60,92,-43.917355352,0.5500829564621009
LT,q60,92.5,-44.056350304,0.5387559719772576
LT,q60,93,-44.20450704,0.5315225271954275
LT,q60,93.5,-44.309103248,0.5258154779501736
LT,q60,94,-44.370628896,0.535647431027056
LT,q60,94.5,-44.400699008000004,0.540231005695117
LT,q60,95,-44.49726064,0.5587508513715771
LT,q60,95.5,-44.645049384000004,0.5695714850226831
LT,q60,96,-44.855975328,0.56640470882045
LT,q60,96.5,-45.052152208,0.5630494845962406
LT,q60,97,-45.200814296000004,0.5610711825894013
LT,q60,97.5,-45.169029472,0.5686206155910177
LT,q60,98,-45.128630552000004,0.5639419928099961
LT,q60,98.5,-45.031958352,0.5761086277947658
LT,q60,99,-45.016207128,0.5758173687694412
LT,q60,99.5,-45.17951148,0.5725273745472447
LT,q60,100,-45.2967648,0.5693712342722644
LT,q60,100.5,-45.348929840000004,0.5694041645162754
